2176.png,0.1768651706
2177.png,0.58831215075
2178.png,0.05714514465
2179.png,0.9483772269999999
2180.png,0.0535461627
2181.png,0.946642618
2182.png,0.08868678635
2183.png,0.21105653149999998
2184.png,0.7333758663
2185.png,0.5638640649500001
2186.png,0.08141132479999999
2187.png,0.6083449555
2188.png,0.14098349885
2189.png,0.09267381505
2190.png,0.05340893475
2191.png,0.882430074
2192.png,0.3190367252
2193.png,0.7071811371000001
2194.png,0.9483316465
2195.png,0.7690812275000001
2196.png,0.05278526755
2197.png,0.857217664
2198.png,0.568455978
2199.png,0.926154734
2200.png,0.5236795049999999
2201.png,0.6560411035
2202.png,0.11386895509999999
2203.png,0.050215078600000004
2204.png,0.8586309904999999
2205.png,0.0499093422
2206.png,0.9372847715
2207.png,0.61569628435
2208.png,0.934711721
2209.png,0.38740714499999995
2210.png,0.8663638229999999
2211.png,0.15422010765000002
2212.png,0.5097893518500001
2213.png,0.887417068
2214.png,0.867265328
2215.png,0.3862268403
2216.png,0.952708562
2217.png,0.04975642555
2218.png,0.9462352475
2219.png,0.23863547595
2220.png,0.5828365668
2221.png,0.7295016985
2222.png,0.0497591331
2223.png,0.88404788925
2224.png,0.7067934147500001
2225.png,0.05170442985
2226.png,0.3319937845
2227.png,0.29393657155
2228.png,0.0591579929
2229.png,0.9408676764999999
2230.png,0.8513653874999999
2231.png,0.3667101503
2232.png,0.9131918615
2233.png,0.4123651689
2234.png,0.34305986574999997
2235.png,0.9400385025
2236.png,0.9138072285000001
2237.png,0.8702551220000001
2238.png,0.7155145516999999
2239.png,0.905596674
2240.png,0.05053204694999999
2241.png,0.06430458945
2242.png,0.0533914903
2243.png,0.81752488
2244.png,0.9385476819999999
2245.png,0.17875476799999998
2246.png,0.34769453315000004
2247.png,0.9433305725
2248.png,0.056076259
2249.png,0.4637302735
2250.png,0.8474946720000001
2251.png,0.9202028194999999
2252.png,0.8200121595
2253.png,0.9253145675000001
2254.png,0.4711822282
2255.png,0.9416186875
2256.png,0.53555009185
2257.png,0.4824249793
2258.png,0.9358441129999999
2259.png,0.9487540365
2260.png,0.8502823480000001
2261.png,0.8981366460000001
2262.png,0.6379199272
2263.png,0.37494442385000004
2264.png,0.056566548900000006
2265.png,0.16932829045000003
2266.png,0.8321662165
2267.png,0.5036852971000001
2268.png,0.057406985099999995
2269.png,0.8667829145
2270.png,0.9241763675
2271.png,0.912479007
2272.png,0.578021764
2273.png,0.51249530015
2274.png,0.6135013682
2275.png,0.8006595565
2276.png,0.64020296175
2277.png,0.886283098
2278.png,0.941035557
2279.png,0.13837996175
2280.png,0.6249003125
2281.png,0.8214748270000001
2282.png,0.1766367107
2283.png,0.20367757664999997
2284.png,0.71721525085
2285.png,0.63097816175
2286.png,0.868853105
2287.png,0.08806452340000001
2288.png,0.35518282585000005
2289.png,0.899194239
2290.png,0.31030380044999994
2291.png,0.8671784865000001
2292.png,0.4998760165
2293.png,0.47904283174999995
2294.png,0.0993939915
2295.png,0.5898290735
2296.png,0.8046517765
2297.png,0.08252483085000001
2298.png,0.53511195945
2299.png,0.8369849945000001
2300.png,0.8505991310000001
2301.png,0.41351254174999996
2302.png,0.7583620640000001
2303.png,0.09157352545
2304.png,0.048407302099999994
2305.png,0.9175140275
2306.png,0.886159031
2307.png,0.07780480655
2308.png,0.8841229399999999
2309.png,0.6695129479999999
2310.png,0.7460757577
2311.png,0.893554713
2312.png,0.39002880400000006
2313.png,0.41823935674999996
2314.png,0.772655555
2315.png,0.3863014269
2316.png,0.06305934605
2317.png,0.059787325249999995
2318.png,0.43332456435
2319.png,0.6887867741
2320.png,0.42194572555000004
2321.png,0.058390502899999995
2322.png,0.9392546635
2323.png,0.70227815275
2324.png,0.145845402
2325.png,0.2379806729
2326.png,0.9442607585
2327.png,0.9359882605000001
2328.png,0.6303905235
2329.png,0.9196736365
2330.png,0.07323108860000001
2331.png,0.9427456729999999
2332.png,0.678975469
2333.png,0.948690272
2334.png,0.25955380525000005
2335.png,0.06540951504999999
2336.png,0.055350013299999994
2337.png,0.14949113935
2338.png,0.7748050144999999
2339.png,0.4218464883
2340.png,0.06196864540000001
2341.png,0.9228049509999999
2342.png,0.8600943535
2343.png,0.939784113
2344.png,0.6282111555
2345.png,0.10645533994999999
2346.png,0.7576840305
2347.png,0.50215753435
2348.png,0.5109903945000001
2349.png,0.6729970338
2350.png,0.23451249589999995
2351.png,0.0808382406
2352.png,0.8506144850000001
2353.png,0.9463010315
2354.png,0.24217292385
2355.png,0.0559645937
2356.png,0.8108514665
2357.png,0.7290955582499999
2358.png,0.29171376005
2359.png,0.18800961265000002
2360.png,0.45059877645
2361.png,0.93895366
2362.png,0.65389991725
2363.png,0.060018230199999995
2364.png,0.9281115435
2365.png,0.952850834
2366.png,0.20525934945000002
2367.png,0.05044607395
2368.png,0.2930525791
2369.png,0.05982523795
2370.png,0.7797912738
2371.png,0.247635099
2372.png,0.6836531123
2373.png,0.7639192355
2374.png,0.42058846465
2375.png,0.795386457
2376.png,0.0909681999
2377.png,0.9446497629999999
2378.png,0.6081012123
2379.png,0.0843532736
2380.png,0.48206861949999996
2381.png,0.04766471995
2382.png,0.16125950995
2383.png,0.05017672695
2384.png,0.06902812864999999
2385.png,0.38907081000000004
2386.png,0.59817272875
2387.png,0.951739407
2388.png,0.8787197269999999
2389.png,0.7963307815
2390.png,0.50568926565
2391.png,0.53791249385
2392.png,0.0566993247
2393.png,0.8968873879999999
2394.png,0.6575984935
2395.png,0.8564439605
2396.png,0.8488304605
2397.png,0.714320929
2398.png,0.7380614605
2399.png,0.7159016535
2400.png,0.0687439233
2401.png,0.27304610414999997
2402.png,0.9360536675
2403.png,0.9344078165
2404.png,0.7025980010000001
2405.png,0.4435762523
2406.png,0.806049378
2407.png,0.9096483660000001
2408.png,0.7267873489999999
2409.png,0.7151901485
2410.png,0.9211565445
2411.png,0.5642803000000001
2412.png,0.0984720442
2413.png,0.06522853225
2414.png,0.754276266
2415.png,0.9355366875
2416.png,0.88643754275
2417.png,0.7731199155000001
2418.png,0.054087782099999995
2419.png,0.32127203895
2420.png,0.0485007266
2421.png,0.7300715295
2422.png,0.056790533750000004
2423.png,0.9096285930000001
2424.png,0.11728494980000001
2425.png,0.5917739575000001
2426.png,0.67674324815
2427.png,0.19129824965
2428.png,0.6922515800000001
2429.png,0.0623539271
2430.png,0.37274427685
2431.png,0.6405119487
2432.png,0.06872760995
2433.png,0.9438898915
2434.png,0.8966593
2435.png,0.34176745599999997
2436.png,0.09173902585
2437.png,0.25690106325000006
2438.png,0.9474825324999999
2439.png,0.6934122309999999
2440.png,0.05188731075
2441.png,0.6034888261
2442.png,0.4772052108
2443.png,0.06369946039999999
2444.png,0.0640071285
2445.png,0.09593842205
2446.png,0.774743881
2447.png,0.9528276045
2448.png,0.9012617365
2449.png,0.888913183
2450.png,0.05456207985
2451.png,0.054880971400000006
2452.png,0.899523352
2453.png,0.18181483034999998
2454.png,0.8062487175
2455.png,0.608293159
2456.png,0.7112825652000001
2457.png,0.9169507905000001
2458.png,0.654175764
2459.png,0.19157001915
2460.png,0.049847570150000006
2461.png,0.1128769055
2462.png,0.50265970055
2463.png,0.11925651869999998
2464.png,0.9028052770000001
2465.png,0.07324516889999999
2466.png,0.0542961594
2467.png,0.8003718097000001
2468.png,0.049528875900000005
2469.png,0.8901876565
2470.png,0.10885964935
2471.png,0.0708252352
2472.png,0.0995560113
2473.png,0.8661234194999999
2474.png,0.5837465679999999
2475.png,0.04868371465
2476.png,0.4696436022
2477.png,0.9146836465000001
2478.png,0.63515338545
2479.png,0.872718267
2480.png,0.0519667465
2481.png,0.7493597734999999
2482.png,0.06717038730000001
2483.png,0.9379809665
2484.png,0.6596680022499999
2485.png,0.04950996035
2486.png,0.1207327286
2487.png,0.833315952
2488.png,0.05770267985
2489.png,0.052039868749999996
2490.png,0.9236258930000001
2491.png,0.11854130815
2492.png,0.14436206175000002
2493.png,0.910623307
2494.png,0.914345395
2495.png,0.48758005555
2496.png,0.15565160725
2497.png,0.9439041695
2498.png,0.44465745725
2499.png,0.12375544255000001
2500.png,0.7951188192999998
2501.png,0.05867625015
2502.png,0.06306819579999999
2503.png,0.0585965179
2504.png,0.9051188095
2505.png,0.34969741815
2506.png,0.924208808
2507.png,0.9298129895
2508.png,0.8957785205
2509.png,0.9322828415
2510.png,0.6664603223
2511.png,0.8858770800000001
2512.png,0.9161026135
2513.png,0.59181363525
2514.png,0.64364902675
2515.png,0.21058863174999998
2516.png,0.6224201351499999
2517.png,0.5498253655
2518.png,0.0536883422
2519.png,0.7863829554999999
2520.png,0.736962035
2521.png,0.30609214045
2522.png,0.6999168899999999
2523.png,0.7523838215
2524.png,0.7181106832
2525.png,0.0501078578
2526.png,0.8485978695
2527.png,0.8920034290000001
2528.png,0.8670971252499999
2529.png,0.04975154135
2530.png,0.8262751015
2531.png,0.9011099455
2532.png,0.06338035435
2533.png,0.2713564752
2534.png,0.702278009
2535.png,0.9435173905
2536.png,0.945605816
2537.png,0.04973377655
2538.png,0.9477292405000001
2539.png,0.06952698974999999
2540.png,0.9089151280000001
2541.png,0.051937078649999996
2542.png,0.12977206424999999
2543.png,0.14112486130000002
2544.png,0.05017539085
2545.png,0.7841669695
2546.png,0.24142621074999998
2547.png,0.17711782399999998
2548.png,0.08005652775000001
2549.png,0.06050610315
2550.png,0.8127875385
2551.png,0.756265021
2552.png,0.9450070105
2553.png,0.8885444435000001
2554.png,0.7374196777500001
2555.png,0.8341687975000001
2556.png,0.948831089
2557.png,0.06899322225
2558.png,0.56484553185
2559.png,0.7924508765
2560.png,0.65641052985
2561.png,0.9174670619999999
2562.png,0.9269056960000001
2563.png,0.5501914535000001
2564.png,0.47250875965
2565.png,0.732129757
2566.png,0.9173502554999998
2567.png,0.9248178105
2568.png,0.0514999775
2569.png,0.9041435845000001
2570.png,0.8921664989999999
2571.png,0.273213829
2572.png,0.5498665475
2573.png,0.5690883499999999
2574.png,0.0487855668
2575.png,0.933467105
2576.png,0.6397493725000001
2577.png,0.11163580190000001
2578.png,0.10970125345000001
2579.png,0.15934374030000004
2580.png,0.905739858
2581.png,0.18848359445
2582.png,0.5611402043
2583.png,0.056640783550000004
2584.png,0.9478900584999999
2585.png,0.7589540305
2586.png,0.19646208389999997
2587.png,0.51947540525
2588.png,0.10266398169999999
2589.png,0.8988285515000001
2590.png,0.2153728732
2591.png,0.74368347675
2592.png,0.522886244
2593.png,0.07041691655000001
2594.png,0.40496208325
2595.png,0.6957550065
2596.png,0.049126492699999996
2597.png,0.12708322265000002
2598.png,0.13689082985
2599.png,0.0725440072
2600.png,0.6469042452
2601.png,0.10508171824999998
2602.png,0.1978944398
2603.png,0.5658612668
2604.png,0.845901755
2605.png,0.047468653500000006
2606.png,0.0955622421
2607.png,0.950775817
2608.png,0.9469987535
2609.png,0.4619698269
2610.png,0.10864879235
2611.png,0.7424395711
2612.png,0.045395489799999994
2613.png,0.9272976485
2614.png,0.7135135019999999
2615.png,0.36581726295000005
2616.png,0.9152732625
2617.png,0.9493741005
2618.png,0.938616557
2619.png,0.07724512049999999
2620.png,0.10665901
2621.png,0.04582482925
2622.png,0.32257373834999997
2623.png,0.4907663765
2624.png,0.553343717
2625.png,0.07033721705000001
2626.png,0.9358506360000001
2627.png,0.7071468167500001
2628.png,0.08617372570000001
2629.png,0.3032230626
2630.png,0.90997794
2631.png,0.8984003775
2632.png,0.05166385514999999
2633.png,0.569156378
2634.png,0.4350314977
2635.png,0.9278692040000001
2636.png,0.76420450625
2637.png,0.2045920372
2638.png,0.0529524978
2639.png,0.9248178600000001
2640.png,0.6854701082500001
2641.png,0.9335705380000001
2642.png,0.0714952198
2643.png,0.946710218
2644.png,0.04931976355
2645.png,0.15137523549999998
2646.png,0.06652097409999999
2647.png,0.840554252
2648.png,0.057215923099999996
2649.png,0.7938582350000001
2650.png,0.36037700294999997
2651.png,0.8066574839999999
2652.png,0.9454500265000001
2653.png,0.0813771465
2654.png,0.9334269505
2655.png,0.15747789015
2656.png,0.73658975225
2657.png,0.1126757165
2658.png,0.9501794594999999
2659.png,0.8173050424999999
2660.png,0.63070265905
2661.png,0.7845674469999999
2662.png,0.3860711653
2663.png,0.6531341526500001
2664.png,0.9465498349999999
2665.png,0.9357818815000001
2666.png,0.8682523125000001
2667.png,0.6943256081999999
2668.png,0.07020249575
2669.png,0.52480762475
2670.png,0.20039546215
2671.png,0.05118560645
2672.png,0.6593408443
2673.png,0.8817849615
2674.png,0.20095777695
2675.png,0.11759267515
2676.png,0.8815344025000001
2677.png,0.9440220840000001
2678.png,0.0494015221
2679.png,0.8361727940000001
2680.png,0.824750401
2681.png,0.45200619400000003
